Unnamed: 0,Experiment,v1_mean,v2_mean,zr_mean,a_mean,ndt_mean,sndt_mean,alpha_mean,accuracy_percentage,mean_log_rt,RT_mean_correct_error,mean_correct,mean_error,error_array,RT_Cor_arr,ID,Task,Session,alpha_shifted,alpha_clipped,alpha_arcsin,alpha_mean_boxcox_after_arcsin,accuracy_arcsin,accuracy_percentage_boxcox_after_arcsin
374,1002_class_pictures_part_2.dat,1.215550294747426,-1.5592521642667416,0.657748508306411,1.1804100126081518,0.5160163982818144,0.0242968861245021,1.861369511973709,0.8341968911917098,6.64695038149543,0.8271295336787566,0.7961055900621118,0.98321875,"1      0.657
7      0.783
11     1.266
18     0.823
19     0.925
22     0.692
24     2.299
30     0.903
33     1.093
66     1.412
71     0.555
75     0.675
85     0.737
92     1.387
94     0.557
117    1.126
125    0.887
129    0.556
134    0.583
141    0.566
142    0.550
152    1.139
160    0.947
162    1.320
164    1.050
174    0.936
175    2.140
183    0.773
186    0.734
196    1.009
197    1.515
198    0.868
Name: RT, dtype: float64","2      0.995
3      0.544
4      0.764
5      0.794
6      0.693
       ...  
194    0.732
195    0.629
199    1.194
200    0.763
201    0.656
Name: RT, Length: 161, dtype: float64",1002,RMT,Session 2,0.861369511973709,0.861369511973709,1.1892768191060104,0.1974908229671168,1.1514217800972903,0.16669897008155707
309,1003_class_pictures_part_2.dat,2.0359873457828948,-1.805110611814598,0.5060993779763622,1.418475459947784,0.5136608220093389,0.0035934925208935,1.8926830463111588,0.9396984924623116,6.723141048588978,0.8795527638190955,0.874475935828877,0.9586666666666668,"24     1.529
33     1.016
45     0.808
61     0.510
95     0.693
114    0.690
129    1.889
140    0.718
144    0.914
162    0.826
186    0.818
201    1.093
Name: RT, dtype: float64","1      1.260
2      1.968
3      0.941
4      1.088
5      0.812
       ...  
196    0.751
197    1.239
198    1.346
199    0.784
200    0.695
Name: RT, Length: 187, dtype: float64",1003,RMT,Session 2,0.8926830463111588,0.8926830463111588,1.2370418139399095,0.24982872095852174,1.3226952203934235,0.3932082628329413
181,1004_class_pictures_part_2.dat,2.838565934304108,-2.698522035940419,0.5749538719733344,1.026917192196129,0.505206888409343,0.0198804049660017,1.8318437798451104,0.95,6.501290344001542,0.6858650000000001,0.6764052631578947,0.8656,"66     1.363
71     0.554
108    0.569
125    0.869
129    1.309
139    0.889
167    0.667
182    0.527
193    1.147
196    0.762
Name: RT, dtype: float64","1      0.896
2      0.803
3      0.536
4      0.612
5      0.603
       ...  
197    0.651
198    0.645
199    0.835
200    0.605
201    0.714
Name: RT, Length: 190, dtype: float64",1004,RMT,Session 2,0.8318437798451104,0.8318437798451104,1.1482670999557483,0.15334049933331637,1.3452829208967652,0.4261787295908648
105,1005_class_pictures_part_2.dat,2.417587989513021,-3.128374696513421,0.5270071507189439,1.0318718684374035,0.5446142774982253,0.0223828943078905,1.8691398708956464,0.955,6.572296643790531,0.72996,0.7257225130890053,0.8198888888888889,"5      0.813
21     1.188
23     0.870
71     0.687
89     0.691
108    0.771
117    1.025
150    0.682
184    0.652
Name: RT, dtype: float64","1      0.950
2      1.040
3      0.669
4      0.833
6      0.664
       ...  
197    0.839
198    0.649
199    0.767
200    0.576
201    0.812
Name: RT, Length: 191, dtype: float64",1005,RMT,Session 2,0.8691398708956464,0.8691398708956464,1.2006563361518732,0.2098711323510081,1.357040194322462,0.4436308648622295
138,1006_class_pictures_part_2.dat,2.1633477781966914,-1.7371997668021144,0.5556213445874971,0.9928012497458484,0.6000988204983708,0.0215513215894669,1.8336600855204952,0.885,6.680236536086176,0.829135,0.8109661016949152,0.9689565217391304,"12     0.672
18     1.154
19     1.041
27     0.896
33     0.726
49     0.849
58     0.966
80     0.957
87     1.042
105    0.818
124    1.377
125    1.058
148    0.783
149    0.740
155    1.129
156    1.079
166    0.902
168    0.828
175    1.166
179    1.079
181    0.952
186    1.322
197    0.750
Name: RT, dtype: float64","1      0.805
2      0.880
3      0.774
4      0.697
5      0.749
       ...  
196    0.783
198    0.753
199    0.839
200    0.695
201    0.724
Name: RT, Length: 177, dtype: float64",1006,RMT,Session 2,0.8336600855204952,0.8336600855204952,1.1507005476550427,0.1559397882632138,1.224818739231738,0.2587341434453794
195,1007_class_pictures_part_2.dat,2.6173253930588567,-3.126239889676754,0.6308220856262642,1.6167127487954245,0.531409383668817,0.0044388823637128,1.8704486211946647,0.98989898989899,6.681733363194773,0.8243838383838384,0.8225561224489796,1.0035,"33     0.886
199    1.121
Name: RT, dtype: float64","1      1.102
2      1.400
3      1.245
4      0.952
5      1.645
       ...  
196    1.263
197    0.630
198    0.666
200    1.263
201    0.621
Name: RT, Length: 196, dtype: float64",1007,RMT,Session 2,0.8704486211946647,0.8704486211946647,1.2026008216555852,0.21199220437068364,1.4701225732443208,0.6217558281110407
82,1008_class_pictures_part_2.dat,1.804540491381749,-0.4676707205684841,0.6366628674707338,1.1950704728331594,0.548426222635369,0.0677498232787662,1.7864356263264145,0.7185929648241206,6.705866750557004,0.8938341708542713,0.8643216783216782,0.9691964285714284,"1      1.205
7      1.059
18     1.370
19     1.296
21     1.035
24     0.682
34     0.787
35     1.591
37     0.619
40     1.143
45     0.905
49     0.937
51     0.830
56     1.017
59     1.514
60     0.967
70     0.962
71     1.191
74     1.053
75     0.852
77     1.095
79     0.749
84     0.881
86     0.770
94     0.553
96     1.106
97     1.128
99     1.019
104    0.506
106    1.756
108    1.117
109    1.169
113    1.069
116    1.489
125    0.733
127    0.581
129    0.940
133    0.791
135    1.339
138    1.194
141    0.594
148    0.654
152    0.704
156    1.072
157    0.909
162    0.844
167    0.677
174    0.997
179    1.040
181    0.648
188    0.942
190    0.775
192    1.101
193    0.639
196    0.696
200    0.983
Name: RT, dtype: float64","2      0.607
3      0.468
4      0.586
5      0.828
6      0.593
       ...  
195    0.804
197    0.960
198    0.819
199    0.737
201    1.030
Name: RT, Length: 143, dtype: float64",1008,RMT,Session 2,0.7864356263264145,0.7864356263264145,1.0904004769261813,0.0923045254586004,1.011631840414223,0.011720732114388743
350,1009_class_pictures_part_2.dat,1.5718783120484212,-1.5069594435815137,0.5972017603181533,1.3147124721882866,0.5708097878302392,0.0190000533993574,1.876201575341948,0.8838383838383839,6.768351962081781,0.9362929292929294,0.9035428571428572,1.185478260869565,"11     1.357
34     1.221
35     0.769
49     1.444
51     0.904
69     0.778
79     1.168
89     0.768
103    1.536
115    1.121
125    2.076
148    1.087
153    1.343
160    1.357
166    1.038
168    0.983
169    1.852
172    1.006
174    0.974
183    1.045
184    1.077
186    1.010
194    1.352
Name: RT, dtype: float64","1      1.295
2      0.736
3      0.654
4      0.826
5      0.894
       ...  
197    0.783
198    1.244
199    0.817
200    1.352
201    0.828
Name: RT, Length: 175, dtype: float64",1009,RMT,Session 2,0.8762015753419481,0.8762015753419481,1.211249575515843,0.2214460382600381,1.2230021280520493,0.25636590515573554
128,1010_class_pictures_part_2.dat,2.1127708336379536,-3.534789693369468,0.6369489771879436,1.1921945559817928,0.5118803243757277,0.0173201302031314,1.8386299309625893,0.965,6.550698131467251,0.7224,0.7144196891191709,0.9424285714285716,"15     0.651
33     0.684
35     0.731
57     1.266
85     1.671
106    1.069
129    0.525
Name: RT, dtype: float64","1      1.113
2      0.868
3      0.713
4      0.604
5      0.827
       ...  
197    0.693
198    0.770
199    1.085
200    0.646
201    0.596
Name: RT, Length: 193, dtype: float64",1010,RMT,Session 2,0.8386299309625893,0.8386299309625893,1.1574141186031552,0.16312438023248804,1.3826045856360323,0.4822673334527982
6,1011_class_pictures_part_2.dat,1.4400426819721148,-1.4632915843651844,0.5502738574249957,0.782073995662773,0.5768448227697243,0.0400651816554785,1.856685151962276,0.79,6.601234911673687,0.75548,0.7490189873417722,0.7797857142857142,"1      0.961
7      0.733
11     0.986
15     0.636
18     0.893
22     1.204
24     0.682
34     0.824
48     0.684
50     0.893
54     0.653
61     0.731
64     0.796
70     0.733
71     0.649
72     0.899
79     1.004
81     1.043
89     0.700
93     0.660
96     0.940
100    0.593
108    0.521
109    0.660
113    0.736
121    0.834
126    0.649
127    0.909
131    0.734
134    0.656
138    0.723
139    0.866
140    0.690
162    1.034
168    0.645
171    0.647
174    0.887
184    0.761
185    0.734
186    0.742
191    0.613
194    0.813
Name: RT, dtype: float64","2      0.858
3      0.544
4      0.629
5      0.634
6      0.621
       ...  
197    0.804
198    0.741
199    1.051
200    0.845
201    0.618
Name: RT, Length: 158, dtype: float64",1011,RMT,Session 2,0.856685151962276,0.856685151962276,1.182546075157532,0.1901944396264858,1.094762508733574,0.10071241260762759
